id_transaccion,date,hora,timestamp,dia_semana,mes,año,es_festivo,es_fin_semana,mesa,tipo_mesa,num_personas,mesero,productos por tiket,item_name,categoria,units_sold,price,cost,subtotal_tiket,propina_en_tiket,productos_en_tiket,tiket_total,margen_bruto_tiket,margen_porcentaje_tiket,ticket_promedio_persona,metodo_pago,duracion_minutos,periodo_dia
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Gold Martini,Coctelería,1,39415,13795,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Smirnoff Red,Vodka,1,150705,82888,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Hervido con Aguardiente,Coctelería,1,23185,8114,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Dry Martini,Coctelería,1,39415,13795,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Picada de Carnes,Picada,1,88104,30836,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009492,01-12-25,20:15,01-12-25 20:15,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_03,7,Filete de Pollo Gratinado,Pollo,1,40574,13389,682809,89019,7,771828,354216,51.88,154366,Mixto,88,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Tom Collins,Coctelería,1,39415,13795,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Heineken,Cerveza,1,16229,8114,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Chivas 12,Whisky,1,40574,14201,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Mojito,Coctelería,1,39415,13795,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Nachos,Snacks,1,32459,10711,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009494,01-12-25,21:56,01-12-25 21:56,Lunes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_08,6,Salmón en Salsa de Maracuyá,Salmón,1,67237,23533,235329,28636,6,263965,151180,64.24,131982,Efectivo,103,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Gato Negro,Vino,1,115927,52167,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Alexander,Coctelería,1,39415,13795,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Bacardí Limón,Ron,1,185483,102016,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Smirnoff Lulo,Vodka,1,150705,82888,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Heineken,Cerveza,1,16229,8114,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Corona,Cerveza,2,16229,8114,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Stella Artois,Cerveza,2,16229,8114,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Margarita Blue,Coctelería,1,39415,13795,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Mixtura Margarita,Mixtura,1,88104,30836,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009495,01-12-25,22:00,01-12-25 22:00,Lunes,12,2025,FALSE,FALSE,25,Salón,5,Mesero_06,12,Picada de Carnes,Picada,1,88104,30836,788298,109203,12,897501,421395,53.46,179500,Tarjeta Crédito,83,Noche
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,José Cuervo,Tequila,1,23185,8114,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Corona,Cerveza,1,16229,8114,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Piel de Iguana,Coctelería,1,39415,13795,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Sangría Margarita,Coctelería,1,39415,13795,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Jimador,Tequila,1,150705,82888,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Casillero del Diablo,Vino,1,115927,52167,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Smirnoff Lulo,Vodka,1,150705,82888,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Heineken,Cerveza,1,16229,8114,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009496,02-12-25,18:02,02-12-25 18:02,Martes,12,2025,FALSE,FALSE,10,Salón,3,Mesero_04,9,Gin Tonic,Coctelería,1,39415,13795,591225,74090,9,665315,307555,52.02,221772,Transferencia,75,Tarde
TRX0009500,02-12-25,20:21,02-12-25 20:21,Martes,12,2025,FALSE,FALSE,15,Salón,2,Mesero_02,4,Stella Artois,Cerveza,1,16229,8114,231852,34591,4,266443,119428,51.51,133222,Tarjeta Débito,99,Noche
TRX0009500,02-12-25,20:21,02-12-25 20:21,Martes,12,2025,FALSE,FALSE,15,Salón,2,Mesero_02,4,Smirnoff Red,Vodka,1,150705,82888,231852,34591,4,266443,119428,51.51,133222,Tarjeta Débito,99,Noche
TRX0009500,02-12-25,20:21,02-12-25 20:21,Martes,12,2025,FALSE,FALSE,15,Salón,2,Mesero_02,4,Nachos,Snacks,1,32459,10711,231852,34591,4,266443,119428,51.51,133222,Tarjeta Débito,99,Noche
TRX0009500,02-12-25,20:21,02-12-25 20:21,Martes,12,2025,FALSE,FALSE,15,Salón,2,Mesero_02,4,Sándwich de Pollo,Sándwiches,1,32459,10711,231852,34591,4,266443,119428,51.51,133222,Tarjeta Débito,99,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Soda Italiana,Bebidas Frías,1,20866,6886,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Chivas 12,Whisky,1,208669,114768,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Dulce María,Coctelería,1,39415,13795,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Bacardí Limón,Ron,1,185483,102016,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Chicharrones,Entradas,1,32459,10711,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Costillas San Luis BBQ Fire,Costillas,1,52167,17215,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009501,02-12-25,21:24,02-12-25 21:24,Martes,12,2025,FALSE,FALSE,4,Barra,2,Mesero_07,7,Brownie con Helado,Postres,1,13911,4590,552970,76556,7,629526,282989,51.18,314763,Tarjeta Crédito,94,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Heineken,Cerveza,1,16229,8114,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Stella Artois,Cerveza,1,16229,8114,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Ron Viejo de Caldas,Ron,1,150705,82888,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Jameson,Whisky,1,150705,82888,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Hervido con Tequila,Coctelería,1,28981,10143,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009497,02-12-25,21:38,02-12-25 21:38,Martes,12,2025,FALSE,FALSE,9,Salón,2,Mesero_07,6,Club Colombia,Cerveza,1,11592,5796,374441,44762,6,419203,176498,47.14,209602,Tarjeta Crédito,119,Noche
TRX0009502,02-12-25,21:48,02-12-25 21:48,Martes,12,2025,FALSE,FALSE,6,Salón,2,Mesero_02,4,Casillero del Diablo,Vino,1,115927,52167,343143,49139,4,392282,186596,54.38,196141,Tarjeta Crédito,77,Noche
TRX0009502,02-12-25,21:48,02-12-25 21:48,Martes,12,2025,FALSE,FALSE,6,Salón,2,Mesero_02,4,José Cuervo,Tequila,1,127520,70136,343143,49139,4,392282,186596,54.38,196141,Tarjeta Crédito,77,Noche
TRX0009502,02-12-25,21:48,02-12-25 21:48,Martes,12,2025,FALSE,FALSE,6,Salón,2,Mesero_02,4,Chicharrones,Entradas,1,32459,10711,343143,49139,4,392282,186596,54.38,196141,Tarjeta Crédito,77,Noche
TRX0009502,02-12-25,21:48,02-12-25 21:48,Martes,12,2025,FALSE,FALSE,6,Salón,2,Mesero_02,4,Salmón en Salsa de Maracuyá,Salmón,1,67237,23533,343143,49139,4,392282,186596,54.38,196141,Tarjeta Crédito,77,Noche
TRX0009498,02-12-25,21:52,02-12-25 21:52,Martes,12,2025,FALSE,FALSE,12,Salón,3,Mesero_02,5,Margarita en Llamas,Coctelería,1,39415,13795,288657,32884,5,321541,177890,61.63,107180,Tarjeta Crédito,102,Noche
TRX0009498,02-12-25,21:52,02-12-25 21:52,Martes,12,2025,FALSE,FALSE,12,Salón,3,Mesero_02,5,Gato Negro,Vino,1,115927,52167,288657,32884,5,321541,177890,61.63,107180,Tarjeta Crédito,102,Noche
TRX0009498,02-12-25,21:52,02-12-25 21:52,Martes,12,2025,FALSE,FALSE,12,Salón,3,Mesero_02,5,Chivas 12,Whisky,1,40574,14201,288657,32884,5,321541,177890,61.63,107180,Tarjeta Crédito,102,Noche
TRX0009498,02-12-25,21:52,02-12-25 21:52,Martes,12,2025,FALSE,FALSE,12,Salón,3,Mesero_02,5,Nachos,Snacks,1,32459,10711,288657,32884,5,321541,177890,61.63,107180,Tarjeta Crédito,102,Noche
TRX0009498,02-12-25,21:52,02-12-25 21:52,Martes,12,2025,FALSE,FALSE,12,Salón,3,Mesero_02,5,Churrasco,Carnes,1,60282,19893,288657,32884,5,321541,177890,61.63,107180,Tarjeta Crédito,102,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Heineken,Cerveza,2,16229,8114,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Dulce María,Coctelería,1,39415,13795,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Hervido con Aguardiente,Coctelería,1,23185,8114,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Olmeca Altos,Tequila,1,23185,8114,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Mojito,Coctelería,1,39415,13795,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Alexander,Coctelería,1,39415,13795,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Hendrick's,Ginebra,1,452116,248664,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Chicharrones,Entradas,1,32459,10711,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Crepes de Camarones,Crepes,1,52167,18258,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Crepes Pollo con Champiñones,Crepes,1,32459,10711,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009499,02-12-25,22:58,02-12-25 22:58,Martes,12,2025,FALSE,FALSE,17,Salón,4,Mesero_03,12,Spaghetti a la Boloñesa,Pastas,1,35937,11859,802211,75037,12,877248,428167,53.37,219312,Tarjeta Crédito,83,Noche
TRX0009509,03-12-25,18:10,03-12-25 18:10,Miércoles,12,2025,FALSE,FALSE,2,Barra,2,Mesero_06,4,Sangría Margarita,Coctelería,1,39415,13795,129837,13231,4,143068,82656,63.66,71534,Tarjeta Débito,82,Tarde
TRX0009509,03-12-25,18:10,03-12-25 18:10,Miércoles,12,2025,FALSE,FALSE,2,Barra,2,Mesero_06,4,Alexander,Coctelería,2,39415,13795,129837,13231,4,143068,82656,63.66,71534,Tarjeta Débito,82,Tarde
TRX0009509,03-12-25,18:10,03-12-25 18:10,Miércoles,12,2025,FALSE,FALSE,2,Barra,2,Mesero_06,4,Club Colombia,Cerveza,1,11592,5796,129837,13231,4,143068,82656,63.66,71534,Tarjeta Débito,82,Tarde
TRX0009505,03-12-25,18:27,03-12-25 18:27,Miércoles,12,2025,FALSE,FALSE,8,Salón,1,Mesero_08,3,Heineken,Cerveza,1,16229,8114,78829,11455,3,90284,48806,61.91,90284,Tarjeta Débito,85,Tarde
TRX0009505,03-12-25,18:27,03-12-25 18:27,Miércoles,12,2025,FALSE,FALSE,8,Salón,1,Mesero_08,3,Gold Martini,Coctelería,1,39415,13795,78829,11455,3,90284,48806,61.91,90284,Tarjeta Débito,85,Tarde
TRX0009505,03-12-25,18:27,03-12-25 18:27,Miércoles,12,2025,FALSE,FALSE,8,Salón,1,Mesero_08,3,Hervido con Ron,Coctelería,1,23185,8114,78829,11455,3,90284,48806,61.91,90284,Tarjeta Débito,85,Tarde
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Soda,Bebida,1,9274,4637,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Chivas 12,Whisky,1,40574,14201,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Limonada Natural,Bebidas Frías,1,6955,2295,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Dirty Martini,Coctelería,1,39415,13795,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Club Colombia,Cerveza,2,11592,5796,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Margarita Blue,Coctelería,1,39415,13795,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009508,03-12-25,19:09,03-12-25 19:09,Miércoles,12,2025,FALSE,FALSE,11,Salón,4,Mesero_06,8,Absolut,Vodka,1,208669,114768,367486,51341,8,418827,192403,52.36,104707,Tarjeta Crédito,118,Noche
TRX0009510,03-12-25,19:55,03-12-25 19:55,Miércoles,12,2025,FALSE,FALSE,9,Salón,1,Mesero_06,3,Corona,Cerveza,1,16229,8114,78829,9919,3,88748,48806,61.91,88748,Tarjeta Crédito,62,Noche
TRX0009510,03-12-25,19:55,03-12-25 19:55,Miércoles,12,2025,FALSE,FALSE,9,Salón,1,Mesero_06,3,Gin Tonic,Coctelería,1,39415,13795,78829,9919,3,88748,48806,61.91,88748,Tarjeta Crédito,62,Noche
TRX0009510,03-12-25,19:55,03-12-25 19:55,Miércoles,12,2025,FALSE,FALSE,9,Salón,1,Mesero_06,3,Hervido con Aguardiente,Coctelería,1,23185,8114,78829,9919,3,88748,48806,61.91,88748,Tarjeta Crédito,62,Noche
TRX0009503,03-12-25,20:59,03-12-25 20:59,Miércoles,12,2025,FALSE,FALSE,9,Salón,3,Mesero_08,3,Limonada Cerezada Especial,Bebidas Frías,1,15070,4973,67236,7014,3,74250,42266,62.86,24750,Transferencia,108,Noche
TRX0009503,03-12-25,20:59,03-12-25 20:59,Miércoles,12,2025,FALSE,FALSE,9,Salón,3,Mesero_08,3,Chivas 12,Whisky,1,40574,14201,67236,7014,3,74250,42266,62.86,24750,Transferencia,108,Noche
TRX0009503,03-12-25,20:59,03-12-25 20:59,Miércoles,12,2025,FALSE,FALSE,9,Salón,3,Mesero_08,3,Club Colombia,Cerveza,1,11592,5796,67236,7014,3,74250,42266,62.86,24750,Transferencia,108,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Casillero del Diablo,Vino,1,115927,52167,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Mojito,Coctelería,1,39415,13795,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Hervido con Ron,Coctelería,1,23185,8114,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Soda,Bebida,1,9274,4637,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Alexander,Coctelería,1,39415,13795,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Olmeca Altos,Tequila,1,23185,8114,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Margarita Blue,Coctelería,1,39415,13795,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Dirty Martini,Coctelería,1,39415,13795,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
TRX0009507,03-12-25,21:12,03-12-25 21:12,Miércoles,12,2025,FALSE,FALSE,11,Salón,3,Mesero_02,11,Jameson,Whisky,1,150705,82888,556447,53848,11,610295,320099,57.53,203432,Transferencia,69,Noche
